Product Name,Product ID,Category,Confidence,Flag
Pasta Dental Prot Anti Caries Pepsodent 90 Gr,1317,Bienes y Servicios Diversos,high,
Te Manzanilla y Miel Lipton 20 Bols.,1318,Alimentos y Bebidas No Alcohólicas,high,
Te Rosa Jamaica Lipton 20 Bols.,1319,Alimentos y Bebidas No Alcohólicas,high,
Pan para Panchito Hot Dog American King 360 Gr,132,Alimentos y Bebidas No Alcohólicas,high,
Crema para Peinar Recon Completa Dove 200 Ml,1320,Bienes y Servicios Diversos,high,
Acondicionador Reconstruccion Completa Dove 200Ml,1321,Bienes y Servicios Diversos,high,
Shampoo Reconstruccion Completa Dove 200Ml,1322,Bienes y Servicios Diversos,high,
Acondicionador Oleo Nutricion Dove 400 Ml,1323,Bienes y Servicios Diversos,high,
Crema para  Peinar Oleo Nutricion Dove 200 Ml,1324,Bienes y Servicios Diversos,high,
Shampoo Oleo Nutricion Dove 400 Ml,1325,Bienes y Servicios Diversos,high,
Acondicionador Control Caida Dove 400 Ml,1326,Bienes y Servicios Diversos,high,
Shampoo 2en1 Fuerza Extrema Dove Men mas Care 400 Ml,1327,Bienes y Servicios Diversos,high,
Shampoo 2en1 Caspa Control Dove Men mas Care 400 Ml,1329,Bienes y Servicios Diversos,high,
Cocoa Pura Celinda 160 Gr,133,Alimentos y Bebidas No Alcohólicas,high,
Acondicionador Liso Keratina Perla Tresemme 400 Ml,1330,Bienes y Servicios Diversos,high,
Acondicionador Liso Keratina Tresemme 750 Ml,1331,Bienes y Servicios Diversos,high,
Shampoo Liso Keratina Perla Tresemme 400 Ml,1332,Bienes y Servicios Diversos,high,
Shampoo Liso Keratina Perla Tresemme 750 Ml,1333,Bienes y Servicios Diversos,high,
Crema Mascara Tratamiento Liso Keratina Tresemme 400 Gr,1334,Bienes y Servicios Diversos,high,
Acondicionador Regeneracion Triplex Tresemme 400 Ml,1335,Bienes y Servicios Diversos,high,
Acondicionador Regeneracion Triplex Tresemme 750 Ml,1336,Bienes y Servicios Diversos,high,
Shampoo Tresplex Tresemme 400 Ml,1338,Bienes y Servicios Diversos,high,
Shampoo Tresplex Tresemme 750 Ml,1339,Bienes y Servicios Diversos,high,
Mate Manzanilla Windsor 50 Sobres,134,Alimentos y Bebidas No Alcohólicas,high,
Acondicionador Oleo Nutricion Dove 750 Ml,1342,Bienes y Servicios Diversos,high,
Shampoo Oleo Nutricion Dove 750 Ml,1343,Bienes y Servicios Diversos,high,
Shampoo Hidratacion Intensa Dove 400 Ml,1345,Bienes y Servicios Diversos,high,
Acondicionador Hidratacion Intensa Dove 400 Ml,1346,Bienes y Servicios Diversos,high,
Crema Mascara de Tratamiento Detox Capilar Tresemme 400 Gr,1347,Bienes y Servicios Diversos,high,
Acondicionador Detox Capilar Tresemme 400 Ml,1348,Bienes y Servicios Diversos,high,
Acondicionador Detox Capilar Tresemme 750 Ml,1349,Bienes y Servicios Diversos,high,
Te con Canela Windsor 130 Gr,135,Alimentos y Bebidas No Alcohólicas,high,
Acondicionador Detox Capilar Tresemme 400 Ml,1350,Bienes y Servicios Diversos,high,
Acondicionador Detox Capilar Tresemme 750 Ml,1351,Bienes y Servicios Diversos,high,
Shampoo Cabello Claro con Manzanilla Baby Dove 400 Ml,1352,Bienes y Servicios Diversos,high,
Shampoo Ritual de Reparacion  Baby 400 Ml,1353,Bienes y Servicios Diversos,high,
Acodncionador Ritual de Fortalecimiento Dove 400 Ml,1354,Bienes y Servicios Diversos,high,
Shampoo Ritual de Fortalecimiento Dove 400 Ml,1355,Bienes y Servicios Diversos,high,
Acondicionador Ritual de Reparacion Dove 400 Ml,1356,Bienes y Servicios Diversos,high,
Shampoo Bajo Poo Nutricion Tresemme 400 Ml,1357,Bienes y Servicios Diversos,high,
Acondicionador Bajo Poo Nutricion Tresemme 400 Ml,1358,Bienes y Servicios Diversos,high,
Te clasico Windsor 130 sobres,136,Alimentos y Bebidas No Alcohólicas,high,
Acondicionador Nutricion Oleo Micelar Dove 400 Ml,1360,Bienes y Servicios Diversos,high,
Crema para Peinar Bomba Argan Sedal 300 Ml,1361,Bienes y Servicios Diversos,high,
Mascara Capilar Concentrada Restaura Sedal 300 Gr,1362,Bienes y Servicios Diversos,high,
Mascscara Capilar Hidrata H Sedal 300 Gr,1363,Bienes y Servicios Diversos,high,
Mascara 1 Minuto Factor de Nutricion 50 Dove 300 Gr,1364,Bienes y Servicios Diversos,high,
Mascara 1 Minuto Factor de Nutricion 60 Dove 300 Gr,1365,Bienes y Servicios Diversos,high,
Super Acondicionador Factor Nutricion 60 Dove 170 Ml,1366,Bienes y Servicios Diversos,high,
Shampoo Anticaspa Detox Diario Clear 400 Ml,1368,Bienes y Servicios Diversos,high,
Te de Manzanilla Frutte 100 Sobres,137,Alimentos y Bebidas No Alcohólicas,high,
Acondicionador Ritual de Crecimiento Dove 400 Ml,1370,Bienes y Servicios Diversos,high,
Acondicionador Ritual Detox Dove 400 Ml,1371,Bienes y Servicios Diversos,high,
Shampoo Ritual de Crecimiento Dove 400 Ml,1372,Bienes y Servicios Diversos,high,
Shampoo Ritual Detox Dove 400 Ml,1373,Bienes y Servicios Diversos,high,
Toallitas Desmaquillantes Clarant B3 Ponds25 Unds,1374,Bienes y Servicios Diversos,high,
Shampoo Fuerza Vital Dove 400 Ml,1375,Bienes y Servicios Diversos,high,
Mascacara 1 Minuto F Nutricion 80 Dove 300 Gr,1376,Bienes y Servicios Diversos,high,
Super Acondicionador Factor Nutricion 80 Dove 170 Ml,1377,Bienes y Servicios Diversos,high,
Almidon de Maiz Maizena 500 Gr,1378,Alimentos y Bebidas No Alcohólicas,high,
Almidon de Maiz Maizena 1 KG,1379,Alimentos y Bebidas No Alcohólicas,high,
Fideos Nidos Lazzaroni 400 Gr,138,Alimentos y Bebidas No Alcohólicas,high,
Pasta Dental White Now Infinite Shine Pepsodent 75 Ml,1381,Bienes y Servicios Diversos,high,
Crema Antiarrugas Reafir. Age Miracle Day Ponds 50 Ml,1383,Bienes y Servicios Diversos,high,
Protectores Diarios Sensiti-V  Nosotras 20 Unds,1384,Bienes y Servicios Diversos,high,
Toalla Invisible Rapigel Nosotras 30 Unds,1386,Bienes y Servicios Diversos,high,
Toallas Femeninas Natural Invisible Clásica Nosotras 30 Unds.,1387,Bienes y Servicios Diversos,high,
Toalla Normal Buenas Noches Nosotras Duopack 10 Unds,1388,Bienes y Servicios Diversos,high,
Toalla Invisible Rapigel Buenas Noches Nosotras 8 Unds,1389,Bienes y Servicios Diversos,high,
Fideo con Quinua Lazzaroni 400 Gr,139,Alimentos y Bebidas No Alcohólicas,high,
Protectores Lacti Invisible Nosotras 40 Und,1390,Bienes y Servicios Diversos,high,
Protectores Lacti Nosotras 12 Unds,1391,Bienes y Servicios Diversos,high,
Protectores Diarios Desodorante Nosotras 150 Unds,1392,Bienes y Servicios Diversos,high,
Protectores Diarios Desodorante Nosotras 60 Unds,1393,Bienes y Servicios Diversos,high,
Protectores Diarios Desodorante Nosotras 15 Unds,1394,Bienes y Servicios Diversos,high,
Protectores Diarios Multiestilo Nosotras 150 Unds,1395,Bienes y Servicios Diversos,high,
Protectores Diarios Multiestilo Nosotras 60 Unds,1396,Bienes y Servicios Diversos,high,
Protectores Diarios Sensiti-V X Nosotras 100 Unds,1397,Bienes y Servicios Diversos,high,
Jabon Intimo Frescura Extrema Nosotras 200 Ml,1398,Bienes y Servicios Diversos,high,
Jabón Intimo Herbal  Nosotras 200 Ml.,1399,Bienes y Servicios Diversos,high,
Esponja Limpieza Pesada Scotch Brite 4 Unds,14,"Muebles, Bienes y Servicios Domésticos",high,
Panitos Intimos Herbal Nosotras 16 Unds,1400,Bienes y Servicios Diversos,high,
Panitos Intimos Sensiti V Nosotras 16 Unds,1401,Bienes y Servicios Diversos,high,
Panitos Intimos Frescura Extrema Nosotras 16 Unds,1402,Bienes y Servicios Diversos,high,
Toallas Invisible Sensiti-V Invisible Nosotras 10 Unds,1403,Bienes y Servicios Diversos,high,
Toallas Invisible Desodorante Nosotras 10 Unds,1404,Bienes y Servicios Diversos,high,
Toallas Ultrainvisible Rapigel Nosotras 12 mas 12 Unds,1405,Bienes y Servicios Diversos,high,
Econo Pack Toalla Normal Buenas Noches Nosotras 24 Unds,1406,Bienes y Servicios Diversos,high,
Toalla Normal Maternidad Nosotras 10 Unds,1407,Bienes y Servicios Diversos,high,
Toalla Húmeda Acolchamax Pequenin 40 Unds,1408,Bienes y Servicios Diversos,high,
Cereal Diverti Loops Princesa 220 gr,141,Alimentos y Bebidas No Alcohólicas,high,
Toalla Húmeda Recien Nacido Pequenin 40 Unds,1410,Bienes y Servicios Diversos,high,
Toalla Húmeda Recien Nacido Pequenin 80 Unds,1411,Bienes y Servicios Diversos,high,
Toalla Humeda Aloe Natural Pequenin 24 Unds,1412,Bienes y Servicios Diversos,high,
Toalla Humeda Aloe Natural Pequenin 50 Unds,1413,Bienes y Servicios Diversos,high,
Toalla Humeda Aloe Natural Pequenin 120 Unds,1414,Bienes y Servicios Diversos,high,
Panal Extra Proteccion Talla 2/M Pequenin 48 UndS,1419,Bienes y Servicios Diversos,high,
Avena Instantanea Princesa 350 Gr,142,Alimentos y Bebidas No Alcohólicas,high,
Panal Extra Proteccion Talla 3/G Pequenin 40 Unid,1420,Bienes y Servicios Diversos,high,
Panal Extra Proteccion Talla 4/XG Pequenin 36 Unid,1421,Bienes y Servicios Diversos,high,
Panal Extra Proteccion Talla 5/XXG Pequenin 32 UndS,1422,Bienes y Servicios Diversos,high,
Pack Ahorro Panal Extra Proteccion Talla 3/G Pequenin 40 Unid,1423,Bienes y Servicios Diversos,high,
Panal Premium Touch Talla 2/M Pequeñin 66 Unds,1425,Bienes y Servicios Diversos,high,
Panal Premium Touch Talla 3/G Pequenin 58 Unds,1426,Bienes y Servicios Diversos,high,
Panal Premium Touch Talla 5/XXG Pequenin 26 Unds,1427,Bienes y Servicios Diversos,high,
Fideo Variedad La suprema 400 Gr,143,Alimentos y Bebidas No Alcohólicas,high,
Panal Tena Slip Incontingencia Severa L Unisex Adulto 9 Unds,1431,Bienes y Servicios Diversos,high,
Asado Cuadrado Cuadrada Parrillero Frigor x kg,1434,Alimentos y Bebidas No Alcohólicas,high,
Aserrin de Hueso Frigor x kg,1435,Alimentos y Bebidas No Alcohólicas,high,
Bife Chorizo Lomo Ancho Frigor x kg,1436,Alimentos y Bebidas No Alcohólicas,high,
Bife Chorizo Angosto Frigor x kg,1437,Alimentos y Bebidas No Alcohólicas,high,
Bola de Paleta Bollo Brazo Frigor x kg,1438,Alimentos y Bebidas No Alcohólicas,high,
Bola Lomo Bollo Chico Frigor x kg,1439,Alimentos y Bebidas No Alcohólicas,high,
Avena en Hojuelas sin Cascara La Suprema 400 Gr,144,Alimentos y Bebidas No Alcohólicas,high,
Bola Lomo Bollo Chico Bife Frigor Bandeja x kg,1440,Alimentos y Bebidas No Alcohólicas,high,
Carne para Pimenton Corazon Cuadril Frigor Bandeja x kg,1441,Alimentos y Bebidas No Alcohólicas,high,
Carne para Guiso Asado en Olla Frigor Bandeja x kg,1442,Alimentos y Bebidas No Alcohólicas,high,
Carne para pique Bola Lomo Frigor Bandeja x kg,1443,Alimentos y Bebidas No Alcohólicas,high,
Carne Parrillera Azotillo Frigor x kg,1444,Alimentos y Bebidas No Alcohólicas,high,
Chuleta de Paleta Frigor x kg,1445,Alimentos y Bebidas No Alcohólicas,high,
Chuleta de Paleta Frigor en Bandeja x kg,1446,Alimentos y Bebidas No Alcohólicas,high,
Churrasco Frigor x kg,1447,Alimentos y Bebidas No Alcohólicas,high,
Chuleta Frigor x kg,1448,Alimentos y Bebidas No Alcohólicas,high,
Churrasco Frigor en Bandeja x kg,1449,Alimentos y Bebidas No Alcohólicas,high,
Galleta Rosquita Ula Ula La Suprema 300 Gr,145,Alimentos y Bebidas No Alcohólicas,high,
Chuleton Corte Argentino Frigor x kg,1450,Alimentos y Bebidas No Alcohólicas,high,
Corte Espanol Frigor x kg,1451,Alimentos y Bebidas No Alcohólicas,high,
Cuadril Cadera Corazon Cuadril Colgadura Frigor x kg,1452,Alimentos y Bebidas No Alcohólicas,high,
Cuadril Parrillero (Cadera Picanha) Frigor x kg,1453,Alimentos y Bebidas No Alcohólicas,high,
Entrana al Vacio Frigor en Bandeja x kg,1454,Alimentos y Bebidas No Alcohólicas,high,
Filete de Lomito Frigor x kg,1455,Alimentos y Bebidas No Alcohólicas,high,
Hueso Aufilia para Mascotas x kg,1456,Bienes y Servicios Diversos,high,
Hueso Blanco Frigor,1457,Alimentos y Bebidas No Alcohólicas,high,
Tuetano en Bandeja x kg,1458,Alimentos y Bebidas No Alcohólicas,high,
Hueso Especial Hueso Rojo Frigor x kg,1459,Alimentos y Bebidas No Alcohólicas,high,
Cereal Granola Especial PIM 230 Gr,146,Alimentos y Bebidas No Alcohólicas,high,
Hueso Light Frigor en Bandeja x kg,1460,Alimentos y Bebidas No Alcohólicas,high,
Jiba Frigor x kg,1461,Alimentos y Bebidas No Alcohólicas,high,
Jiba Frigor en Bandeja x kg,1462,Alimentos y Bebidas No Alcohólicas,high,
Lapping Keperi Frigor x kg,1463,Alimentos y Bebidas No Alcohólicas,high,
Mata Hambre Rapi Frigor Bandeja x kg,1464,Alimentos y Bebidas No Alcohólicas,high,
Molida Corriente Frigor x kg,1465,Alimentos y Bebidas No Alcohólicas,high,
Molida Especial Frigor en Bandeja x kg,1466,Alimentos y Bebidas No Alcohólicas,high,
Molida Light Frigor Bandeja x kg,1467,Alimentos y Bebidas No Alcohólicas,high,
Molida para Saice Frigor x kg,1468,Alimentos y Bebidas No Alcohólicas,high,
Osobuco Frigor x kg,1469,Alimentos y Bebidas No Alcohólicas,high,
Gelatina en polvo sabor Fresa Aroma 250 Gr,147,Alimentos y Bebidas No Alcohólicas,high,
Osobuco Frigor en Bandeja x kg,1470,Alimentos y Bebidas No Alcohólicas,high,
Peceto Rebanado Frigor en Bandeja x kg,1471,Alimentos y Bebidas No Alcohólicas,high,
Peceto Whitu Frigor x kg,1472,Alimentos y Bebidas No Alcohólicas,high,
Pecho KAwi Frigor en Bandeja x kg,1474,Alimentos y Bebidas No Alcohólicas,high,
Pecho KAwi Pecho con Hueso Frigor x kg,1475,Alimentos y Bebidas No Alcohólicas,high,
Pollerita Frigor x kg,1476,Alimentos y Bebidas No Alcohólicas,high,
Bollo Grande Frigor x kg,1477,Alimentos y Bebidas No Alcohólicas,high,
Bollo Grande para Bife Frigor x kg,1478,Alimentos y Bebidas No Alcohólicas,high,
Bollo Grande Light Frigor en Bandeja x kg,1479,Alimentos y Bebidas No Alcohólicas,high,
Gelatina Frambuesa Aroma 250 Gr,148,Alimentos y Bebidas No Alcohólicas,high,
Punta de Costilla Frigor x kg,1480,Alimentos y Bebidas No Alcohólicas,high,
Punta de S Colita Cuadril Frigor x kg,1481,Alimentos y Bebidas No Alcohólicas,high,
Raspadura de Paleta Frigor x kg,1482,Alimentos y Bebidas No Alcohólicas,high,
Recorte S Grasa Frigor x kg,1483,Alimentos y Bebidas No Alcohólicas,high,
Chuquisuela Frigor Bandeja x kg,1484,Alimentos y Bebidas No Alcohólicas,high,
Tira de Costilla 2Do Corte Frigor x kg,1485,Alimentos y Bebidas No Alcohólicas,high,
Tira de Costilla Especial 1Er Corte Frigor x kg,1486,Alimentos y Bebidas No Alcohólicas,high,
Tira Costilla Especial en Bandeja Frigor x kg,1487,Alimentos y Bebidas No Alcohólicas,high,
Colita de Cuadril Frigor x kg,1489,Alimentos y Bebidas No Alcohólicas,high,
Gelatina de Patas Dely 120 Gr,149,Alimentos y Bebidas No Alcohólicas,high,
Chunchulines en Bandeja x kg,1490,Alimentos y Bebidas No Alcohólicas,high,
Corazon en Bandeja x kg,1491,Alimentos y Bebidas No Alcohólicas,high,
Higado Frigor Bandeja x kg,1493,Alimentos y Bebidas No Alcohólicas,high,
Lengua de Vaca en Bandeja x kg,1494,Alimentos y Bebidas No Alcohólicas,high,
Nudo de Cola de Res x kg,1495,Alimentos y Bebidas No Alcohólicas,high,
Panza en Bandeja x kg,1496,Alimentos y Bebidas No Alcohólicas,high,
Rinon en Bandeja x kg,1497,Alimentos y Bebidas No Alcohólicas,high,
Tripa Gorda en Bandeja x kg,1498,Alimentos y Bebidas No Alcohólicas,high,
Albondigas de Carne Sin Condimento en Bandeja x kg,1499,Alimentos y Bebidas No Alcohólicas,high,
Esponja Multiuso Ola 4 Unds,15,"Muebles, Bienes y Servicios Domésticos",high,
Galleta de Agua Pancrek La Francesa 200 gr,150,Alimentos y Bebidas No Alcohólicas,high,
Hamburguesa de Carne Sin Condimento en Bandeja x kg,1500,Alimentos y Bebidas No Alcohólicas,high,
Silpancho de Res IC Norte Kg,1501,Alimentos y Bebidas No Alcohólicas,high,
Pina Pucalpa Impex,1503,Alimentos y Bebidas No Alcohólicas,high,
Mix Escolar de Fruta Impex,1505,Alimentos y Bebidas No Alcohólicas,high,
Pina Guaraya Impex,1509,Alimentos y Bebidas No Alcohólicas,high,
Galletas Pancrek La Francesa 1 Kg,151,Alimentos y Bebidas No Alcohólicas,high,
Pulpa de Pomelo Olivos,1510,Alimentos y Bebidas No Alcohólicas,high,
Galletas Salvado Natural La Francesa 250 Gr,152,Alimentos y Bebidas No Alcohólicas,high,
Galletas Crackers Ferrari Ghezzi Mabels 1 Kg,153,Alimentos y Bebidas No Alcohólicas,high,
Lechuga Crespa Hidroponica Quinta Manantial,1535,Alimentos y Bebidas No Alcohólicas,high,
Lechuga Mantecosa Hidroponica Quinta Manantial,1536,Alimentos y Bebidas No Alcohólicas,high,
Lechuga Morada Hidroponica Quinta Manantial,1537,Alimentos y Bebidas No Alcohólicas,high,
Lechuga Mixta Hidroponica Quinta Manantial,1538,Alimentos y Bebidas No Alcohólicas,high,
Achachairu Impex,1539,Alimentos y Bebidas No Alcohólicas,high,
Galleta Wafer sabor Chocolate Mabels 110 Gr,154,Alimentos y Bebidas No Alcohólicas,high,
Cereza Impex,1540,Alimentos y Bebidas No Alcohólicas,high,
Papaya Abasto,1541,Alimentos y Bebidas No Alcohólicas,high,
Galleta Rosquita Bicolor Mabels 250 Gr,155,Alimentos y Bebidas No Alcohólicas,high,
Peramota Impex,1552,Alimentos y Bebidas No Alcohólicas,high,
Tuna Impex,1553,Alimentos y Bebidas No Alcohólicas,high,
Uva Blanca sin Semilla Impex,1554,Alimentos y Bebidas No Alcohólicas,high,
Papa Holandesa Abasto,1555,Alimentos y Bebidas No Alcohólicas,high,
Papa Harinosa Abasto,1556,Alimentos y Bebidas No Alcohólicas,high,
Acelga Importada Impex,1558,Alimentos y Bebidas No Alcohólicas,high,
Achojcha Impex,1559,Alimentos y Bebidas No Alcohólicas,high,
Galleta Rosquita Mabels 500 Gr,156,Alimentos y Bebidas No Alcohólicas,high,
Camote Impex,1561,Alimentos y Bebidas No Alcohólicas,high,
Cole Impex,1562,Alimentos y Bebidas No Alcohólicas,high,
Hierba Buena Impex,1563,Alimentos y Bebidas No Alcohólicas,high,
Nabo Impex,1565,Alimentos y Bebidas No Alcohólicas,high,
Papa Holandesa Impex,1566,Alimentos y Bebidas No Alcohólicas,high,
Pepino Impex,1567,Alimentos y Bebidas No Alcohólicas,high,
Quilquina Impex,1568,Alimentos y Bebidas No Alcohólicas,high,
Repollo Comun Impex,1569,Alimentos y Bebidas No Alcohólicas,high,
Galleta Rellenas sabor Vainilla Alina 228 Gr,157,Alimentos y Bebidas No Alcohólicas,high,
Vainita Impex,1570,Alimentos y Bebidas No Alcohólicas,high,
Zapallito Impex,1571,Alimentos y Bebidas No Alcohólicas,high,
Zapallo Grande Impex,1572,Alimentos y Bebidas No Alcohólicas,high,
Tumbo Abasto,1575,Alimentos y Bebidas No Alcohólicas,high,
Mani Postre Abasto,1577,Alimentos y Bebidas No Alcohólicas,high,
Acelga China Abasto,1579,Alimentos y Bebidas No Alcohólicas,high,
Galletas con Chips Alina 228 Gr,158,Alimentos y Bebidas No Alcohólicas,high,
Arveja Abasto,1580,Alimentos y Bebidas No Alcohólicas,high,
Arveja China Abasto,1581,Alimentos y Bebidas No Alcohólicas,high,
Ajo Entero Abasto,1582,Alimentos y Bebidas No Alcohólicas,high,
Ajo Pelado Abasto,1583,Alimentos y Bebidas No Alcohólicas,high,
Brocoli Abasto,1586,Alimentos y Bebidas No Alcohólicas,high,
Berenjena Abasto,1587,Alimentos y Bebidas No Alcohólicas,high,
Carote Abasto,1589,Alimentos y Bebidas No Alcohólicas,high,
Galletas Hogare¤as 7 Semillas Arcor 567 Gr,159,Alimentos y Bebidas No Alcohólicas,high,
Cebolla Blanca Abasto,1591,Alimentos y Bebidas No Alcohólicas,high,
Cebolla Roja Abasto,1592,Alimentos y Bebidas No Alcohólicas,high,
Cebolla Verde Abasto,1593,Alimentos y Bebidas No Alcohólicas,high,
Calabacin Abasto,1594,Alimentos y Bebidas No Alcohólicas,high,
Choclo Pelado Abasto,1595,Alimentos y Bebidas No Alcohólicas,high,
Choclo con Chala Abasto,1596,Alimentos y Bebidas No Alcohólicas,high,
Coliflor Abasto,1597,Alimentos y Bebidas No Alcohólicas,high,
Espinaca Abasto,1598,Alimentos y Bebidas No Alcohólicas,high,
Gengibre Abasto,1599,Alimentos y Bebidas No Alcohólicas,high,
Esponja Espiral Metal Scotch Brite 4 Unds,16,"Muebles, Bienes y Servicios Domésticos",high,
Galletas Diversion Arcor 400 Gr,160,Alimentos y Bebidas No Alcohólicas,high,
Haba Abasto,1600,Alimentos y Bebidas No Alcohólicas,high,
Locoto Abasto,1601,Alimentos y Bebidas No Alcohólicas,high,
Papalisa Abasto,1602,Alimentos y Bebidas No Alcohólicas,high,
Puerro Abasto,1604,Alimentos y Bebidas No Alcohólicas,high,
Remolacha Abasto,1607,Alimentos y Bebidas No Alcohólicas,high,
Repollo Morado Abasto,1608,Alimentos y Bebidas No Alcohólicas,high,
Cereal Copos de Maiz Azucarados Granix 500 Gr,161,Alimentos y Bebidas No Alcohólicas,high,
Tomate Pera Abasto,1610,Alimentos y Bebidas No Alcohólicas,high,
